"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","month","day","year"
"52","@knahcsca @TickTalkPress ■■ The heroic fake Vietnam combat Veteran Blumenthal got his FBI Investigation along with… https://t.co/OAnXfUyGcB",FALSE,4,"knahcsca",2018-10-04 10:14:45,TRUE,"1046546875774468096","1047792128955502593","630673071","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",4,FALSE,FALSE,NA,NA,10,4,2018
"53","■■ The heroic fake Vietnam combat Veteran Blumenthal got his FBI Investigation along with Durbin and Feinstein.  I… https://t.co/yaFhCV4Q5A",FALSE,34,NA,2018-10-04 10:13:54,TRUE,NA,"1047791916333580288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",28,FALSE,FALSE,NA,NA,10,4,2018
"54","RT @garyc73765074: @GeneMcVay @TrishM77 Good for the Ozarks",FALSE,0,NA,2018-10-04 02:24:16,FALSE,NA,"1047673727650025472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",5,TRUE,FALSE,NA,NA,10,4,2018
"55","RT @markdiaz51: @GeneMcVay @TrishM77 Have they forgotten that taking a knee is to protest police murdering blacks? Over and over again, yea…",FALSE,0,NA,2018-10-04 02:24:05,FALSE,NA,"1047673684494864384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",5,TRUE,FALSE,NA,NA,10,4,2018
"56","Would you vote for Joe Manchin?

@Sen_JoeManchin",FALSE,11,NA,2018-10-04 02:15:01,FALSE,NA,"1047671402181120001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",15,FALSE,FALSE,NA,NA,10,4,2018
"57","Ford’s star witness destroys her accusation! 

BREAKING: Ford’s Friend And Witness Leland Keyser Makes First Public… https://t.co/ZYGGPe9dcp",FALSE,40,NA,2018-10-04 00:38:19,TRUE,NA,"1047647064983830528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",30,FALSE,FALSE,NA,NA,10,4,2018
"58","POLITICS OF SLEAZE BACKFIRES --- 75% of Americans Blame DIANNE FEINSTEIN for Kavanaugh Confirmation Fiasco… https://t.co/oHKSzcx6q2",FALSE,66,NA,2018-10-04 00:36:43,TRUE,NA,"1047646661269512193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",42,FALSE,FALSE,NA,NA,10,4,2018
"59","RT @AIIAmericanGirI: Watters: Ford's Ex-Boyfriend's Sworn Letter 'Riddled With Bombshells' https://t.co/ZaJtiWeUwT @FoxNews @FoxNewsInsider…",FALSE,0,NA,2018-10-04 00:34:27,FALSE,NA,"1047646093037592576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",25,TRUE,FALSE,NA,NA,10,4,2018
"60","RT @AIIAmericanGirI: WATCH: Obama Admits Heavy Drinking, Drug Problems As An 'Adolescent' In Rare Video Footage https://t.co/W2ClPBBQgM @tr…",FALSE,0,NA,2018-10-04 00:32:44,FALSE,NA,"1047645659933933569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",26,TRUE,FALSE,NA,NA,10,4,2018
"61","RT @AIIAmericanGirI: DISGUSTING: Senate Democrats Play ANOTHER Dirty Trick On Kavanaugh. Wait Until You See This One. https://t.co/L96ID9hD…",FALSE,0,NA,2018-10-04 00:28:30,FALSE,NA,"1047644596942123008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",20,TRUE,FALSE,NA,NA,10,4,2018
"62","RT @AIIAmericanGirI: BREAKING: Capitol Police Just Arrested a Democratic Congressional Staffer in the Doxxing of GOP Senators https://t.co/…",FALSE,0,NA,2018-10-04 00:28:09,FALSE,NA,"1047644507683131393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",21,TRUE,FALSE,NA,NA,10,4,2018
"63","Arkansas Republican Sen. Tom Cotton said Dianne Feinstein’s office will be investigated for the leak of Christine B… https://t.co/eMlZOkUPnt",FALSE,44,NA,2018-10-04 00:25:48,TRUE,NA,"1047643916022022144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",26,FALSE,FALSE,NA,NA,10,4,2018
"64","■■ Which Legislators Visited Cranford and Noble’s Luxury Accommodations?

Asa Hutchinson?
Leslie Rutledge?
DAK Kees… https://t.co/44WbO9DxsZ",FALSE,8,NA,2018-10-03 14:36:42,TRUE,NA,"1047495662001111041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",6,FALSE,FALSE,NA,NA,10,3,2018
"65","I could expose Rachel Maddow Flake but you already know!

#MAGA
#ConfirmKavanaugh

@JeffFlake",FALSE,17,NA,2018-10-03 14:27:10,FALSE,NA,"1047493263530348544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",12,FALSE,FALSE,NA,NA,10,3,2018
"66","@SenatorCollins If you like Susan Collins, you must love Morning Joe, Rachel Maddow and Nancy Pelosi!",FALSE,4,"SenatorCollins",2018-10-03 14:23:58,FALSE,"1047481112774291456","1047492459759116289","19726613","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",3,FALSE,FALSE,NA,NA,10,3,2018
"67","#DeepStateUnmasked: IRS Officials ""You Should Give Increased Scrutiny"" to Conservatives - YouTube 

https://t.co/7TxWz3uLn5",FALSE,4,NA,2018-10-03 03:01:48,FALSE,NA,"1047320787458433025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeneMcVay",9,FALSE,FALSE,NA,NA,10,3,2018
"68","College of the Ozarks Drops Nike!
 
“If Nike is ashamed of America, we are ashamed of them..... We also believe tha… https://t.co/jJtQK3FGUE",FALSE,73,NA,2018-10-03 02:48:12,TRUE,NA,"1047317362200993792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeneMcVay",44,FALSE,FALSE,NA,NA,10,3,2018
"69","RT @Gowavenger: @GeneMcVay What a pathetic photo of Ginsburg, the Supreme Court is NOT ""A Place for Mom""! This is atrocious and embarrassin…",FALSE,0,NA,2018-10-02 23:57:23,FALSE,NA,"1047274375592984576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeneMcVay",5,TRUE,FALSE,NA,NA,10,2,2018
"70","@JudyD648187 The news media supports brainwashing.",FALSE,0,"JudyD648187",2018-10-02 23:56:20,FALSE,"1047222385336897541","1047274113415479296","725616135606013952","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeneMcVay",2,FALSE,FALSE,NA,NA,10,2,2018
"71","There is no chance I would ever send my child to public schools.

If you don't know the anti-Israel and anti-Americ… https://t.co/AF9ugz3Jik",FALSE,16,NA,2018-10-02 19:11:20,TRUE,NA,"1047202389852393473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",17,FALSE,FALSE,NA,NA,10,2,2018
"72","Is it time to investigate Democrat Supreme Court Drinkers?: Breyer Busted for Underage Drinking, Ginsburg 'Not 100… https://t.co/ojIpEZV97d",FALSE,31,NA,2018-10-02 13:39:56,TRUE,NA,"1047118988923342849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",24,FALSE,FALSE,NA,NA,10,2,2018
"73","■■■ Democrats have not changed in 170 years! https://t.co/9UEhaQhswY",FALSE,22,NA,2018-10-01 22:26:48,FALSE,NA,"1046889194130497536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",11,FALSE,FALSE,NA,NA,10,1,2018
"74","@CynthiaFallon3 Now that you have judged me, I have no hope.",FALSE,4,"CynthiaFallon3",2018-10-01 10:06:29,FALSE,"1046372054780571648","1046702884090531840","817176144063721472","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",2,FALSE,FALSE,NA,NA,10,1,2018
"75","@followEJO @Accent0041 @thehowie @JohnBrennan @CoryBooker ■■■ Maybe the Almighty FBI can locate this man? https://t.co/dIPtdNzuSb",FALSE,33,"followEJO",2018-10-01 08:43:20,FALSE,"1046630374850408449","1046681960771407872","895743163272282112","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",6,FALSE,FALSE,NA,NA,10,1,2018
"76","RT @followEJO: @Accent0041 @thehowie @JohnBrennan Bill Clinton has plenty of credible accusations.. but the democrats were ready to put him…",FALSE,0,NA,2018-10-01 08:43:08,FALSE,NA,"1046681910582411264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",21,TRUE,FALSE,NA,NA,10,1,2018
"77","RT @TomZaccone: @JohnBrennan Wrong. You were and still are a threat to our 🇺🇸 democracy. I truly believe you should be put in jail! #MAGA #…",FALSE,0,NA,2018-10-01 08:42:13,FALSE,NA,"1046681681753780224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",10,TRUE,FALSE,NA,NA,10,1,2018
