"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","month","day","year"
"1","Buzz Williams teaches his Virginia Tech Basketball Team how to pay respect to our Flag and our National Anthem - Yo… https://t.co/4DBnDm33W7",FALSE,1,NA,2018-10-21 16:14:59,TRUE,NA,"1054043379141632000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeneMcVay",2,FALSE,FALSE,NA,NA,10,21,2018
"2","■■ Here they come ■■

Is that the American Flag they carry?

Are they seeking an American Dream or an American Nigh… https://t.co/01BGY0dlCF",FALSE,10,NA,2018-10-21 14:14:08,TRUE,NA,"1054012966289448962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",11,FALSE,FALSE,NA,NA,10,21,2018
"3","■■ How American Citizens Finance $18.5 Billion In Health Care For Unauthorized Immigrants.

My guess is that the co… https://t.co/ZZOJyseZQO",FALSE,14,NA,2018-10-21 12:38:32,TRUE,NA,"1053988909443702784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",17,FALSE,FALSE,NA,NA,10,21,2018
"4","■■ If you don’t realize by now that the onslaught from the south is being paid to invade the United States, maybe y… https://t.co/IZfeZAVNPQ",FALSE,3,NA,2018-10-20 15:44:59,TRUE,NA,"1053673443433111552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",4,FALSE,FALSE,NA,NA,10,20,2018
"5","There is very little enthusiasm among Arkansas Democrats to vote on November 6th.

Under the Asa Hutchinson Adminis… https://t.co/zULc1bq3EM",FALSE,13,NA,2018-10-20 11:05:59,TRUE,NA,"1053603227244093440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",4,FALSE,FALSE,NA,NA,10,20,2018
"6","■■The Chinese Communist Economy Stumbles as Trade War Squeeze Tightens.

Maybe Governor Asa Hutchinson can use Arka… https://t.co/NEJv7LqfFZ",FALSE,5,NA,2018-10-20 00:57:17,TRUE,NA,"1053450044144316416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,20,2018
"7","RT @GOPChairwoman: Communities have been destroyed, tens of thousands are without power, and Florida’s senior senator – Democrat Bill Nelso…",FALSE,0,NA,2018-10-20 00:46:59,FALSE,NA,"1053447451498201088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",2536,TRUE,FALSE,NA,NA,10,20,2018
"8","RT @sjunnedotcom: We have reduced immigration to Italy by 85 per cent - Interior Minister Matteo Salvini https://t.co/FqfuEoVWH2",FALSE,0,NA,2018-10-20 00:45:33,FALSE,NA,"1053447093954768899",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",15,TRUE,FALSE,NA,NA,10,20,2018
"9","■■ Who wants to join the Gene McVay Migrant Caravan?

We will traverse Mexico, Central America and end up in the Li… https://t.co/RxhNZAhgMd",FALSE,8,NA,2018-10-19 21:31:07,TRUE,NA,"1053398159861473281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",7,FALSE,FALSE,NA,NA,10,19,2018
"10","Another caravan wave is
advancing toward our border.

But in reality the United States has no border and soon we wi… https://t.co/L4GRNIl1Ck",FALSE,19,NA,2018-10-19 11:03:56,TRUE,NA,"1053240323806322688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",6,FALSE,FALSE,NA,NA,10,19,2018
"11","Facebook Bilks Advertisers Out of Tons of Cash, Inflated Video Views Between 150 to 900%

What’s worse is for over… https://t.co/dxdzlCXPOi",FALSE,1,NA,2018-10-18 17:19:51,TRUE,NA,"1052972541478879240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeneMcVay",4,FALSE,FALSE,NA,NA,10,18,2018
"12","This post was seen by 785 people.

Before Twitter shadow banned my posts, it would be seen by 5,000.

My most succe… https://t.co/Xfiys7Nlin",FALSE,3,"GeneMcVay",2018-10-18 13:51:29,TRUE,"1052855679659270144","1052920102822322176","27789999","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",4,FALSE,FALSE,NA,NA,10,18,2018
"13","@gt_mom1 I think the Democrats have a better chance of winning and fighting corruption this year.

The next time we… https://t.co/DKM2i9V4FE",FALSE,1,"gt_mom1",2018-10-18 13:47:14,TRUE,"1052878812701167616","1052919033299906560","894908196032217088","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,18,2018
"14","@sokeijarhead @rushlimbaugh They were not illegal aliens separated from criminal parents.",FALSE,2,"sokeijarhead",2018-10-18 10:33:36,FALSE,"1052855716090761217","1052870305419579392","527276621","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",1,FALSE,FALSE,NA,NA,10,18,2018
"15","RT @LaylaAlisha11: This is the Kind of Unhinged, Hateful, &amp; Deranged things that we keep seeing over &amp; over from the Democrats. Dems are co…",FALSE,0,NA,2018-10-18 10:32:22,FALSE,NA,"1052869994504224768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",619,TRUE,FALSE,NA,NA,10,18,2018
"16","■■ I feel sorry for Arkansas Lt Gov Tim Griffin allowing himself to be played the fool by Gov Asa Hutchinson.

Tim… https://t.co/XiMKoVwt7z",FALSE,2,NA,2018-10-18 10:31:42,TRUE,NA,"1052869824513286144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",2,FALSE,FALSE,NA,NA,10,18,2018
"17","President wannabes like Schumer and Pelosi hate their roles of making laws &amp; allowing President Trump to enforce th… https://t.co/cFOhsRpEwK",FALSE,15,NA,2018-10-18 09:35:29,TRUE,NA,"1052855679659270144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",9,FALSE,FALSE,NA,NA,10,18,2018
"18","Record high temperatures occured in Arkansas, California and Colorado during 1936, 1913 and 1888 respectively.

Do… https://t.co/Bs4xNdKndE",FALSE,12,NA,2018-10-18 09:31:33,TRUE,NA,"1052854689795100672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",13,FALSE,FALSE,NA,NA,10,18,2018
"19","RT @gt_mom1: @GeneMcVay In the trash as soon as I got it...",FALSE,0,NA,2018-10-17 22:15:09,FALSE,NA,"1052684467603730432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",1,TRUE,FALSE,NA,NA,10,17,2018
"20","The Arkansas Donkey Establishment Republicans are getting desperate to protect their big pharma, big insurance and… https://t.co/f5gl1V1OtF",FALSE,3,NA,2018-10-17 21:12:26,TRUE,NA,"1052668682592239616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",2,FALSE,FALSE,NA,NA,10,17,2018
"21","RT @DoRtChristians: Twitter @Jack suspended 1500 accounts for saying Democrats must register to vote on November 7 (instead of November 6).…",FALSE,0,NA,2018-10-17 12:54:33,FALSE,NA,"1052543388497653762",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",85,TRUE,FALSE,NA,NA,10,17,2018
"22","■Arkansas — Yes, Arkansas — Quietly Begins Issuing Gender-Neutral IDs to Non-Binary People!

This was unlikely befo… https://t.co/XWvj3IrkyB",FALSE,3,NA,2018-10-17 09:29:13,TRUE,NA,"1052491715200897024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",9,FALSE,FALSE,NA,NA,10,17,2018
"23","In a rare Sessions sighting the Attorney General roared and smacked down corrupt judges.

Sessions blisters judges… https://t.co/Bf6tl5fuNT",FALSE,6,NA,2018-10-17 08:26:08,TRUE,NA,"1052475838917201920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",7,FALSE,FALSE,NA,NA,10,17,2018
"24","2) At least a million Uighurs and other minorities imprisoned in so-called 're-education camps' in western China

D… https://t.co/54iUrAsHdf",FALSE,5,"GeneMcVay",2018-10-17 08:19:47,TRUE,"1052472568979091456","1052474237989122048","27789999","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",5,FALSE,FALSE,NA,NA,10,17,2018
"25","■■ Nikki Haley does not share Arkansas Governor Asa Hutchinson's love for the Chinese Communists.

The U.S. Ambassa… https://t.co/vpwQ5pb0ts",FALSE,2,NA,2018-10-17 08:13:09,TRUE,NA,"1052472568979091456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",3,FALSE,FALSE,NA,NA,10,17,2018
"26","■■ The Plot Thickens ■■

-McCabe memos
-Rosenstein 8/2/17 memo altering scope of Mueller probe
-Unredacted Page FIS… https://t.co/UomQETDeyz",FALSE,7,NA,2018-10-16 16:36:36,TRUE,NA,"1052236880488669184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",5,FALSE,FALSE,NA,NA,10,16,2018
"27","@julieclarkport1 I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed his opponent.… https://t.co/8V7Jckmjua",FALSE,1,"julieclarkport1",2018-10-16 14:15:11,TRUE,"1052176234644426757","1052201291743662080","2738974778","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"28","@JoeNBC @Whataburger @Krystal I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed h… https://t.co/sj9ZugMcuM",FALSE,0,"JoeNBC",2018-10-16 14:14:18,TRUE,"1051988722126872576","1052201070083145728","21619519","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"29","@JoeMyGod I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed his opponent.

Cruz f… https://t.co/vssr1Ovpqw",FALSE,0,"JoeMyGod",2018-10-16 14:14:06,TRUE,"1052189619276591104","1052201017255837696","16490790","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"30","@FrankLuntz @vicenews I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed his oppon… https://t.co/2grIJSrAiA",FALSE,0,"FrankLuntz",2018-10-16 14:13:43,TRUE,"1051946865493569536","1052200922775003136","197496309","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"31","@mattyglesias I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed his opponent.

Cr… https://t.co/tMscbCPz5q",FALSE,0,"mattyglesias",2018-10-16 14:13:04,TRUE,"1051986204139360257","1052200758349877248","15446531","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"32","@hxileyshxe I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed his opponent.

Cruz… https://t.co/OLiOKfo4w4",FALSE,0,"hxileyshxe",2018-10-16 14:12:43,TRUE,"1052200177908547584","1052200672010129409","792860406","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"33","@The_UnSilent_ @tedcruz @DonaldJTrumpJr I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just… https://t.co/tNKZdGe4eX",FALSE,0,"The_UnSilent_",2018-10-16 14:12:22,TRUE,"1052163387755511809","1052200583770324995","29275869","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"34","@griffinbour @robbenheimer I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed his… https://t.co/N31IP9AIU7",FALSE,0,"griffinbour",2018-10-16 14:12:03,TRUE,"1052199051083563008","1052200500861575168","771385053536325633","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"35","@M2SD_TEXAS I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed his opponent.

Cruz… https://t.co/fvPQWBQdyQ",FALSE,2,"M2SD_TEXAS",2018-10-16 14:11:39,TRUE,"1052071629331816448","1052200402739974147","1049549896418820096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"36","@krassenstein I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed his opponent.

Cr… https://t.co/mubuRsO4zw",FALSE,0,"krassenstein",2018-10-16 14:11:16,TRUE,"1052104607957168128","1052200307151855617","133938408","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"37","@fred_guttenberg @BetoORourke I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed h… https://t.co/UIUCOKFjBR",FALSE,2,"fred_guttenberg",2018-10-16 14:10:59,TRUE,"1052162216647122944","1052200236465225728","967027984426242053","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"38","@PatrickSvitek @tedcruz @BetoORourke I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just end… https://t.co/MlGvpQW0Y1",FALSE,0,"PatrickSvitek",2018-10-16 14:10:23,TRUE,"1052018407124668417","1052200081875763201","280664117","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"39","@politico I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed his opponent.

Cruz f… https://t.co/bYIkaIJoFk",FALSE,0,"politico",2018-10-16 14:09:56,TRUE,"1052175378691870720","1052199971653636096","9300262","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"40","@edsbs I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed his opponent.

Cruz foll… https://t.co/gPOgRnfj2m",FALSE,0,"edsbs",2018-10-16 14:09:45,TRUE,"1052194345472983041","1052199924337692672","7452872","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"41","@thehill I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed his opponent.

Cruz fo… https://t.co/E1jIY2Y2FZ",FALSE,0,"thehill",2018-10-16 14:09:28,TRUE,"1052171313509478405","1052199853172936706","1917731","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"42","@SkreetGil I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed his opponent.

Cruz… https://t.co/hTMryGjmE7",FALSE,0,"SkreetGil",2018-10-16 14:09:14,TRUE,"1052199010025369601","1052199792028372992","1115115542","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",0,FALSE,FALSE,NA,NA,10,16,2018
"43","@tedcruz I endorsed Ted Cruz when he was polling 4% and Huckabee and Perry had just endorsed his opponent.

Cruz fo… https://t.co/p18xrDOOMc",FALSE,2,"tedcruz",2018-10-16 14:07:29,TRUE,"1051866321862975489","1052199352582705153","23022687","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",1,FALSE,FALSE,NA,NA,10,16,2018
"44","RT @GeneMcVay: Democrats dragged out their big gun on the campaign trail and even the #FakeNews #corruptmedia didn't care.

Where did #Obam…",FALSE,0,NA,2018-10-16 13:55:44,FALSE,NA,"1052196398500900864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",17,TRUE,FALSE,NA,NA,10,16,2018
"45","RT @GeneMcVay: The rallies in support of President Trump are monumental.

The love for our President is genuine.

The #FakeNews can't stand…",FALSE,0,NA,2018-10-16 13:55:25,FALSE,NA,"1052196317349511168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",57,TRUE,FALSE,NA,NA,10,16,2018
"46","RT @GeneMcVay: President Trump’s Amazing Accomplishments | Gene McVay On Guard

#MAGA
@realDonaldTrump
 
https://t.co/Rc5kIGCDLF https://t.…",FALSE,0,NA,2018-10-16 13:55:15,FALSE,NA,"1052196276186619905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",17,TRUE,FALSE,NA,NA,10,16,2018
"47","RT @GeneMcVay: ■ Asa Hutchinson looks like he wants to crawl back under his rock during the Arkansas Gubernatorial Debate.

The questioners…",FALSE,0,NA,2018-10-16 13:55:11,FALSE,NA,"1052196257912025088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",16,TRUE,FALSE,NA,NA,10,16,2018
"48","RT @GeneMcVay: ■■ Arkansas Governor Asa Hutchinson Undermines President Trump’s China and Domestic Policy!

Asa vowed to stop the Donald Tr…",FALSE,0,NA,2018-10-16 13:55:01,FALSE,NA,"1052196216178728960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",15,TRUE,FALSE,NA,NA,10,16,2018
"49","■■■ How fortuitous that Harvard was able to meet affirmative action goals with people of color like Elisabeth ""Poca… https://t.co/7Of2minHl0",FALSE,20,NA,2018-10-16 13:46:51,TRUE,NA,"1052194162781478918",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",13,FALSE,FALSE,NA,NA,10,16,2018
"50","■■ Arkansas Governor Asa Hutchinson Undermines President Trump’s China and Domestic Policy!

Asa vowed to stop the… https://t.co/hIB3XmzG1l",FALSE,11,NA,2018-10-16 11:43:00,TRUE,NA,"1052162995365777409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",15,FALSE,FALSE,NA,NA,10,16,2018
"51","■ Asa Hutchinson looks like he wants to crawl back under his rock during the Arkansas Gubernatorial Debate.

The qu… https://t.co/YzKQv1bm3t",FALSE,16,NA,2018-10-15 12:43:11,TRUE,NA,"1051815751814995968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",16,FALSE,FALSE,NA,NA,10,15,2018
"52","President Trump’s Amazing Accomplishments | Gene McVay On Guard

#MAGA
@realDonaldTrump
 
https://t.co/Rc5kIGCDLF https://t.co/FQqR5ZHJ5n",FALSE,24,NA,2018-10-15 10:24:24,FALSE,NA,"1051780824364929025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeneMcVay",17,FALSE,FALSE,NA,NA,10,15,2018
"53","The rallies in support of President Trump are monumental.

The love for our President is genuine.

The #FakeNews ca… https://t.co/dNpohX4Ehj",FALSE,87,NA,2018-10-15 09:34:51,TRUE,NA,"1051768355533803520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",57,FALSE,FALSE,NA,NA,10,15,2018
"54","■■■ Trump’s list: 289 accomplishments in just 20 months.

Are you tired of winning yet?

#MAGA 

@realDonaldTrump

https://t.co/BykJULsgnQ",FALSE,18,NA,2018-10-15 09:29:18,FALSE,NA,"1051766957027012608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",17,FALSE,FALSE,NA,NA,10,15,2018
"55","RT @RWM117: This picture reminds me of what Santa Claus says at Christmas.

""Ho, ho, ho!""

""Ho, ho, ho!"" https://t.co/IM1huzm04S",FALSE,0,NA,2018-10-15 09:19:17,FALSE,NA,"1051764437047287808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",2,TRUE,FALSE,NA,NA,10,15,2018
"56","RT @VoteMarsha: As a woman involved in leadership roles, you have the opportunity to leave things in better shape than you found them &amp; giv…",FALSE,0,NA,2018-10-15 09:16:36,FALSE,NA,"1051763762649288705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",656,TRUE,FALSE,NA,NA,10,15,2018
"57","Democrats dragged out their big gun on the campaign trail and even the #FakeNews #corruptmedia didn't care.

Where… https://t.co/pdoD5VyyLn",FALSE,30,NA,2018-10-15 09:13:53,TRUE,NA,"1051763077044158464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",17,FALSE,FALSE,NA,NA,10,15,2018
"58","@RealJamesWoods When your post appeared on my feed, it immediately spun away and I had to go to your Twitter to rea… https://t.co/pvYqrQPQxl",FALSE,24,"RealJamesWoods",2018-10-15 09:06:15,TRUE,"1051708695418159104","1051761157869060096","78523300","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",9,FALSE,FALSE,NA,NA,10,15,2018
"59","The first physician was Imhotep, the builder of the granaries and the first pyramid at Saqqara.

The reason scholar… https://t.co/izZ6Rtb0IG",FALSE,11,NA,2018-10-15 09:00:03,TRUE,NA,"1051759599102119936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneMcVay",7,FALSE,FALSE,NA,NA,10,15,2018
"60","@amjoyshow @willpowerpacker here is the hint - 

Biden - draws a crowd of dozens

Trump - draws crowds of tens of t… https://t.co/6WJoNGgj5y",FALSE,0,"amjoyshow",2018-10-21 17:29:10,TRUE,"1054045991337385984","1054062046248083459","731132367058968576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",0,FALSE,FALSE,NA,NA,10,21,2018
"61","@amjoyshow @JRubinBlogger no he didn't - - he couldn't be bothered to give more than five minutes when we had an am… https://t.co/toOGiqBOBa",FALSE,0,"amjoyshow",2018-10-21 17:24:09,TRUE,"1054035413906665472","1054060786992197632","731132367058968576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",0,FALSE,FALSE,NA,NA,10,21,2018
"62","RT @amjoyshow: Do you think if Beto O'Rourke loses against Ted Cruz, he will still have the momentum to run for president on the Democratic…",FALSE,0,NA,2018-10-21 17:19:45,FALSE,NA,"1054059677049327616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",223,TRUE,FALSE,NA,NA,10,21,2018
"63","@amjoyshow @marianaatencio https://t.co/94H8XKEBio",FALSE,0,"amjoyshow",2018-10-21 14:47:40,FALSE,"1054020371681345537","1054021404260265985","731132367058968576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",0,FALSE,FALSE,NA,NA,10,21,2018
"64","@amjoyshow @RepMaxineWaters https://t.co/WrFqc9pSEn",FALSE,0,"amjoyshow",2018-10-21 14:45:22,FALSE,"1054020278009913344","1054020827199557633","731132367058968576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",0,FALSE,FALSE,NA,NA,10,21,2018
"65","@amjoyshow @RepMaxineWaters collusion? right ;-) https://t.co/Zfn1RXSw78",FALSE,1,"amjoyshow",2018-10-21 14:33:18,FALSE,"1054016630924210176","1054017788820578304","731132367058968576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",0,FALSE,FALSE,NA,NA,10,21,2018
"66","@RealPatriot1976 @amjoyshow @RepMaxineWaters https://t.co/CXEM77ASqC",FALSE,1,"RealPatriot1976",2018-10-21 14:30:40,FALSE,"1054015902948061185","1054017125428445184","915303951125196800","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",1,FALSE,FALSE,NA,NA,10,21,2018
"67","@amjoyshow @RepMaxineWaters so mad max finally bowed to the dem orders to stop talking about impeaching President… https://t.co/4rRbIAdROS",FALSE,0,"amjoyshow",2018-10-21 14:30:11,TRUE,"1054015459396411392","1054017005005783042","731132367058968576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",1,FALSE,FALSE,NA,NA,10,21,2018
"68","@amjoyshow @JRubinBlogger that is funny - - 

everyone else says you r wrong https://t.co/JS1lseLD7m",FALSE,0,"amjoyshow",2018-10-21 14:27:30,FALSE,"1054014141344702464","1054016331287314435","731132367058968576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",0,FALSE,FALSE,NA,NA,10,21,2018
"69","@amjoyshow https://t.co/6emaQIcNR0",FALSE,3,"amjoyshow",2018-10-21 14:20:39,FALSE,"1054013418133426176","1054014604857221120","731132367058968576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",0,FALSE,FALSE,NA,NA,10,21,2018
"70","@amjoyshow @DrJasonJohnson now that is funny - - voter suppression 😝😝😝",FALSE,0,"amjoyshow",2018-10-21 14:10:48,FALSE,"1054011545351569410","1054012128275894275","731132367058968576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",0,FALSE,FALSE,NA,NA,10,21,2018
"71","@amjoyshow https://t.co/dX1xvARtyC",FALSE,0,"amjoyshow",2018-10-21 14:09:41,FALSE,"1054010503356432385","1054011845592391682","731132367058968576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",0,FALSE,FALSE,NA,NA,10,21,2018
"72","@amjoyshow https://t.co/9fRF4YN7Sp",FALSE,1,"amjoyshow",2018-10-21 14:08:16,FALSE,"1054010503356432385","1054011491656056832","731132367058968576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",1,FALSE,FALSE,NA,NA,10,21,2018
"73","@amjoyshow @JoyAnnReid @MSNBC https://t.co/pnrRVrE1nh",FALSE,0,"amjoyshow",2018-10-21 14:03:54,FALSE,"1054009560309096448","1054010389904658432","731132367058968576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",0,FALSE,FALSE,NA,NA,10,21,2018
"74","@amjoyshow @JoyAnnReid @MSNBC https://t.co/3f7rO6bdd4",FALSE,0,"amjoyshow",2018-10-21 14:02:55,FALSE,"1054009560309096448","1054010145208963073","731132367058968576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",0,FALSE,FALSE,NA,NA,10,21,2018
"75","@realDonaldTrump https://t.co/nj7cnspxrq",FALSE,0,"realDonaldTrump",2018-10-21 13:56:29,FALSE,"1053807130120200192","1054008524957761536","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",0,FALSE,FALSE,NA,NA,10,21,2018
"76","@realDonaldTrump https://t.co/xskx6csOL9",FALSE,1,"realDonaldTrump",2018-10-21 13:52:21,FALSE,"1053807130120200192","1054007485005217792","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JC20204",2,FALSE,FALSE,NA,NA,10,21,2018
